time,iteration,name,isFunction,neverOptimize,alwaysOptimize,maybeDeopted,optimized,maglevved,turboFanned,interpreted,markedForOptimization,markedForConcurrentOptimization,optimizingConcurrently,isExecuting,topmostFrameIsTurboFanned,liteMode,markedForDeoptimization,baseline,topmostFrameIsInterpreted,topmostFrameIsBaseline
100,36,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,37,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,38,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,39,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,40,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,41,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,42,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,43,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,44,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,45,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,46,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,47,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,48,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,49,init_ones_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,0,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,3,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,4,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,5,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,6,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,7,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,8,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,9,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,10,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,11,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,12,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,13,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,14,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,15,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,16,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,17,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,18,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,19,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,20,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,21,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,22,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,23,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,24,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,25,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,26,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,27,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,28,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,29,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,30,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,31,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,32,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,33,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,34,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,35,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,36,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,37,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,38,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,39,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,40,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,41,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,42,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,43,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,44,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,45,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,46,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,47,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,48,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,49,init_alpha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,0,scale_alpha_values,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,2,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,3,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102,4,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,5,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,6,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,7,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,8,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115,9,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
104,10,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,11,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,12,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,13,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
125,14,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,15,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
105,16,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,17,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,18,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,19,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,20,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,21,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,22,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,23,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,24,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,25,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,26,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,27,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,28,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,29,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,30,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,31,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,32,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,33,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,34,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,35,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,36,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,37,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,38,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,39,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,40,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
105,41,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,42,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,43,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,44,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,45,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,46,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,47,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
112,48,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102,49,scale_alpha_values,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
122,0,calc_alpha_dev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,2,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,3,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102,4,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,5,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,6,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,7,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101,8,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
115,9,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
104,10,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,11,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,12,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,13,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
125,14,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
110,15,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
105,16,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,17,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,18,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,19,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,20,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,21,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,22,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,23,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,24,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,25,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,26,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98,27,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,28,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,29,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
99,30,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,31,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100,32,calc_alpha_dev,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
